model,n,MAE,RMSE,R2,Bias,target,model_family,training_time_seconds
AQI:RandomForest,1231,5.537951212499988,15.428776537383328,0.9617808901476192,0.07730729313239165,aqi,RandomForest,30.40082178099999
AQI:LinearRegression,1231,6.366820132874647,16.099658499831694,0.9583849023605969,-0.21883573213447147,aqi,LinearRegression,0.10758247500007201
AQI:GradientBoosting,1231,7.6893271805436125,16.164831984735518,0.9580472938819288,-0.20880855752788074,aqi,GradientBoosting,22.49079352000001
AQI:Persistence,1231,5.030463038180341,16.479789705108924,0.956396543188666,-0.22461413484971568,aqi,Persistence,0.0
AQI:GRU,1207,7.45681597950262,16.90906459678362,0.9527918801483019,0.28390660824068287,aqi,GRU,
AQI:PINN,1207,7.257243686286814,16.793884282686875,0.9534328294782721,-0.27888870684838096,aqi,PINN,
AQI:PIIANN,1207,7.215138869352755,16.51872249511539,0.9549463010865601,1.0742470476270587,aqi,PIIANN,
pm25:PIIANN,1274,20.20238326080553,37.422259796159544,0.6069524321325561,0.807808924413738,pm25,PIIANN,
pm10:PIIANN,1273,36.319087450277685,57.44480246117698,0.5432311583585552,-0.05553768454624365,pm10,PIIANN,
no2:PIIANN,1270,14.289380089692244,20.880945754370423,0.41677780911771467,-1.030949378201342,no2,PIIANN,
so2:PIIANN,1275,4.74753319642123,8.329962219036277,0.13060360238165325,-0.2984052961480384,so2,PIIANN,
co:PIIANN,1278,0.32108628684261314,0.5230418972179506,0.40541292430303866,0.031429972350947175,co,PIIANN,
o3:PIIANN,1278,17.19787943774196,23.212310953166924,0.5228054756397489,-2.2376097932352987,o3,PIIANN,
