model,n,MAE,RMSE,R2,Bias,target,model_family
AQI:GRU,532,33.11484977565641,46.12774733480639,0.0761596989909209,0.7144766939844545,aqi,GRU
AQI:PIIANN,532,33.21730231804105,46.448933326469174,0.06324956909635282,1.1887353606324587,aqi,PIIANN
pm25:PIIANN,583,12.93627294487804,18.386164322811148,0.0003803461845595102,1.4138721526563678,pm25,PIIANN
pm10:PIIANN,587,44.79316313709474,67.26331352886605,0.022104717883382197,5.570991633088666,pm10,PIIANN
no2:PIIANN,493,12.681599779980179,15.271131089128586,0.00797036606183299,0.13756102674147663,no2,PIIANN
so2:PIIANN,524,2.9546799116007243,4.899477214470265,0.049368356494748133,-0.14350117868139545,so2,PIIANN
co:PIIANN,565,0.5410170615786065,0.8766629782795334,0.008034496508226185,-0.03729822050036427,co,PIIANN
o3:PIIANN,591,13.318363312739002,15.171570014039588,0.015057396708165416,0.760140340340319,o3,PIIANN
