city,station,pct_good,pct_satisfactory,pct_moderate,pct_poor,pct_very_poor,pct_severe
Jaipur,Police Commissionerate,1.6100590354979682,27.63167982826037,57.831787165529406,12.412788468910527,0.4983516062255616,0.0153338955761711
Jaipur,Adarsh Nagar,10.183508390679703,41.832669322709165,40.81250754557527,6.688397923457685,0.4829168175781722,0.0
Jaipur,Mansarovar Sector-12,8.945290468133107,25.56119571347998,46.85843203609701,16.67230682459109,1.962774957698816,0.0
Jaipur,RIICO Sitapura,7.02664226154159,21.964612568639414,44.58002847264592,21.700223713646533,4.72849298352654,0.0
Jaipur,Sector-2 Murlipura,9.14292525926809,32.06580045297413,46.07223745380856,9.691262367385862,3.027774466563357,0.0
Jaipur,Shastri Nagar,4.904648754036435,32.382867239383415,52.88490830439286,9.248766221897275,0.578809480290014,0.0
