model,n,MAE,RMSE,R2,Bias,target,model_family,training_time_seconds
AQI:RandomForest,1414,7.917558945073504,18.358016328311297,0.9287321846688759,0.3160149356101456,aqi,RandomForest,36.07073042100001
AQI:GradientBoosting,1414,10.12176895289755,19.397012859194707,0.9204369084817517,0.38191031108115336,aqi,GradientBoosting,27.983564145000003
AQI:LinearRegression,1414,9.78352492785011,20.26202124571733,0.9131824601271096,0.590929787542503,aqi,LinearRegression,0.37390622899999926
AQI:Persistence,1414,8.118811881188119,21.367432819362218,0.9034512541496239,0.355021216407355,aqi,Persistence,0.0
AQI:GRU,1364,10.197210226482989,21.157932974114253,0.9098555853782746,0.5993747505430683,aqi,GRU,
AQI:PINN,1364,10.56415201256455,21.197937424258228,0.9095143812594486,-0.8821256499330234,aqi,PINN,
AQI:PIIANN,1364,9.941160912682673,20.512394541159885,0.9152723674875168,-0.4012363659165739,aqi,PIIANN,
pm25:PIIANN,1423,14.647403348606401,22.346433900903836,0.7284930163892398,0.8317952950237003,pm25,PIIANN,
pm10:PIIANN,1430,27.90496121303185,42.263519910982886,0.6547363441543534,-0.3948304351393159,pm10,PIIANN,
no2:PIIANN,1404,11.299079363332515,16.935171755397892,0.6150018143881651,-0.5988367947078498,no2,PIIANN,
so2:PIIANN,1419,4.170872992654138,7.266376640654703,0.4545006302621448,-0.05218376477076354,so2,PIIANN,
co:PIIANN,1396,0.24229265255140325,0.37256329217473894,0.5349598528700177,0.005412903215734396,co,PIIANN,
o3:PIIANN,1431,15.459049173934707,21.011865496614654,0.7870700486814205,0.3930971680142657,o3,PIIANN,
